timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548509223643,43,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,25481,910,12,12,null,0,3621,0
1548509227263,43,Go to post  post/3-editor2,200,OK,Main script 1-8,text,true,,25481,910,12,12,http://10.17.172.226/blog/post/3-editor2,38,0,1
1548509224221,172,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,25774,912,12,12,null,0,3616,0
1548509227837,172,Go to post  post/215-editor1,200,OK,Main script 1-7,text,true,,25774,912,12,12,http://10.17.172.226/blog/post/215-editor1,166,0,1
1548509224301,32,Open Predefined Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,31599,914,12,12,null,0,4801,0
1548509229080,32,Open Predefined Date,200,OK,Main script 1-9,text,true,,31599,914,12,12,http://10.17.172.226/blog/2019/01/05/default,26,0,2
1548509225126,52,Search by Name transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,28558,964,12,12,null,0,4460,0
1548509229578,52,Search query,200,OK,Main script 1-6,text,true,,28558,964,12,12,http://10.17.172.226/blog/search?q=editor,47,0,1
1548509226185,45,Log in transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-11,,true,,32094,1140,12,12,null,0,3466,0
1548509229644,45,Log in as Anonymous,200,OK,Main script 1-11,text,true,,32094,1140,12,12,http://10.17.172.226/blog/,9,0,1
1548509225808,27,Comment transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,3207,3518,12,12,null,0,3867,0
1548509229674,27,Comment,200,OK,Main script 1-5,text,true,,3207,3518,12,12,http://10.17.172.226/blog/post/333-editor2,27,0,2
1548509225375,32,Open Random Page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,31505,974,12,12,null,0,4518,0
1548509229886,32,Open Random Page ,200,OK,Main script 1-3,text,true,,31505,974,12,12,http://10.17.172.226/blog/2019/01/05/default?page=6,26,0,2
1548509227149,7,Go to log in page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-12,,true,,4674,173,12,12,null,0,3015,0
1548509230156,7,Go to log in page,200,OK,Main script 1-12,text,true,,4674,173,12,12,http://10.17.172.226/blog/Account/login.aspx,7,0,1
1548509226263,29,Comment transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-1,,true,,3026,3335,12,12,null,0,3937,0
1548509230199,29,Comment,200,OK,Main script 1-1,text,true,,3026,3335,12,12,http://10.17.172.226/blog/post/239-editor1,29,0,2
1548509226585,89,Open Large Calendar transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-4,,true,,79916,970,12,12,null,0,3576,0
1548509230138,89,Open Large Calendar,200,OK,Main script 1-4,text,true,,79916,970,12,12,http://10.17.172.226/blog/calendar/default.aspx,76,0,2
1548509226963,33,Open Predefined Date transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-2,,true,,31599,967,12,12,null,0,4169,0
1548509231111,33,Open Predefined Date,200,OK,Main script 1-2,text,true,,31599,967,12,12,http://10.17.172.226/blog/2019/01/05/default,27,0,1
1548509227308,37,Open Home Page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-8,,true,,31599,896,12,12,null,0,3939,0
1548509231226,37,Open Home Page,200,OK,Main script 1-8,text,true,,31599,896,12,12,http://10.17.172.226/blog/,32,0,1
1548509226598,39,Go To Main Blog page transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-10,,true,,31599,896,12,12,null,0,4698,0
1548509231289,39,Go To Main Blog page,200,OK,Main script 1-10,text,true,,31599,896,12,12,http://10.17.172.226/blog/,33,0,1
1548509228010,72,Open Large Calendar transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-7,,true,,79916,917,12,12,null,0,3880,0
1548509231868,72,Open Large Calendar,200,OK,Main script 1-7,text,true,,79916,917,12,12,http://10.17.172.226/blog/calendar/default.aspx,59,0,1
1548509229134,183,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-9,,true,,25463,912,13,13,null,0,3776,0
1548509232909,183,Go to post  post/338-editor1,200,OK,Main script 1-9,text,true,,25463,912,13,13,http://10.17.172.226/blog/post/338-editor1,178,0,1
1548509229926,178,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-3,,true,,25026,964,13,13,null,0,3123,0
1548509233049,178,Go to post  post/42-editor2,200,OK,Main script 1-3,text,true,,25026,964,13,13,http://10.17.172.226/blog/post/42-editor2,172,0,1
1548509229638,194,Open First or Random Post transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-6,,true,,25553,965,13,13,null,0,3904,0
1548509233542,194,Go to post  post/175-editor2,200,OK,Main script 1-6,text,true,,25553,965,13,13,http://10.17.172.226/blog/post/175-editor2,189,0,1
1548509229702,86,Open Large Calendar transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Main script 1-5,,true,,79916,970,13,13,null,0,4014,0
